idx	v_val	p_in	p_out	v_vec	time
826	0.3453985246488418	[0.06999999999999999, 0.3899999999999999, 0.01]	[1.00000000e+00 4.76064929e-16 2.28324489e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.21872869e-01
 0.00000000e+00 8.78127131e-01 1.41307909e-19]"	16.550493717193604
827	0.34558888878342214	[0.06999999999999999, 0.3899999999999999, 0.02]	[0.99999882 0.         0.        ]	"[0.00000000e+00 7.92238577e-17 0.00000000e+00 1.21130043e-01
 0.00000000e+00 8.78869957e-01 2.60597893e-16]"	13.868996620178223
828	0.34499596184867104	[0.06999999999999999, 0.3999999999999998, 0.0]	[9.99998282e-01 1.11070811e-16 1.14353931e-15]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.24772995e-01
 0.00000000e+00 8.75227005e-01 7.68104210e-29]"	26.557847499847412
829	0.3451907898037353	[0.06999999999999999, 0.3999999999999998, 0.01]	[1. 0. 0.]	"[5.77169971e-16 5.19815811e-16 5.88408248e-16 1.24010864e-01
 3.62374601e-14 8.75989136e-01 0.00000000e+00]"	12.695845127105713
830	0.34524860441379723	[0.06999999999999999, 0.3999999999999998, 0.02]	[0.99999865 0.         0.        ]	"[4.03986360e-16 0.00000000e+00 0.00000000e+00 1.23167028e-01
 0.00000000e+00 8.76832972e-01 5.55111512e-17]"	11.262229204177856
831	0.3447821601714312	[0.06999999999999999, 0.4099999999999998, 0.0]	[1.00000000e+00 6.10880352e-16 4.57986256e-16]	"[2.88436057e-17 4.04012415e-16 0.00000000e+00 1.26919629e-01
 0.00000000e+00 8.73080371e-01 0.00000000e+00]"	11.452877759933472
832	0.3448449718815666	[0.06999999999999999, 0.4099999999999998, 0.01]	[9.99998696e-01 9.93171763e-17 1.14433337e-16]	"[2.46139500e-16 1.27471521e-16 1.46286335e-16 1.25977120e-01
 8.18899809e-17 8.74022879e-01 1.45109765e-16]"	14.66086483001709
833	0.34477068460923443	[0.06999999999999999, 0.4099999999999998, 0.02]	[1.00000000e+00 9.95221746e-17 0.00000000e+00]	"[0.         0.         0.         0.12500151 0.         0.87499849
 0.        ]"	14.535576105117798
834	0.3444308215791585	[0.06999999999999999, 0.4199999999999998, 0.0]	[9.99995423e-01 2.65472517e-16 4.58507089e-16]	"[1.80059560e-18 1.01488252e-16 2.21396242e-18 1.28879230e-01
 1.12573385e-16 8.71120770e-01 4.24935976e-16]"	11.533448457717896
835	0.3443620622138938	[0.06999999999999999, 0.4199999999999998, 0.01]	[9.99996281e-01 4.05508545e-16 9.16468144e-16]	"[2.21510202e-16 3.58875592e-23 4.52389274e-17 1.27852746e-01
 5.75334183e-16 8.72147254e-01 1.58735828e-16]"	12.647405862808228
836	0.3441560232155492	[0.06999999999999999, 0.4199999999999998, 0.02]	[9.99999469e-01 0.00000000e+00 1.63083585e-16]	"[1.64827603e-14 1.04533418e-13 2.85615564e-17 1.26559140e-01
 1.80677323e-14 8.73440860e-01 1.66494708e-16]"	13.389882802963257
837	0.34394292760006523	[0.06999999999999999, 0.4299999999999998, 0.0]	[0.99999879 0.         0.        ]	"[4.49080603e-16 0.00000000e+00 2.36161289e-16 1.30693901e-01
 4.28812050e-15 8.69306099e-01 0.00000000e+00]"	13.209903001785278
838	0.3437429476804459	[0.06999999999999999, 0.4299999999999998, 0.01]	[9.99999055e-01 7.28035902e-17 0.00000000e+00]	"[2.05958326e-16 0.00000000e+00 1.00512630e-16 1.29464603e-01
 1.07195767e-15 8.70535397e-01 1.57994561e-16]"	13.707469463348389
839	0.34340544137755075	[0.06999999999999999, 0.4299999999999998, 0.02]	[9.99997428e-01 9.88768964e-17 0.00000000e+00]	"[1.09858637e-16 1.11459525e-16 4.08369622e-17 1.28051261e-01
 6.54649733e-15 8.71948739e-01 0.00000000e+00]"	12.220461368560791
840	0.3433193640136934	[0.06999999999999999, 0.43999999999999984, 0.0]	[0.99999984 0.         0.        ]	"[0.00000000e+00 0.00000000e+00 1.38764748e-17 1.32351623e-01
 2.67766731e-17 8.67648377e-01 0.00000000e+00]"	32.49053740501404
841	0.34298843524828193	[0.06999999999999999, 0.43999999999999984, 0.01]	[9.99999947e-01 3.70409634e-17 0.00000000e+00]	"[1.55757011e-16 8.46711908e-17 1.30318454e-16 1.30961006e-01
 2.21682242e-16 8.69038994e-01 1.59775131e-16]"	15.206219911575317
842	0.34251964880866503	[0.06999999999999999, 0.43999999999999984, 0.02]	[9.99998517e-01 4.97354824e-16 4.58650851e-16]	"[0.00000000e+00 1.95821795e-16 2.77558324e-17 1.29417614e-01
 0.00000000e+00 8.70582386e-01 0.00000000e+00]"	13.163619995117188
843	0.3425609254185673	[0.06999999999999999, 0.44999999999999984, 0.0]	[1. 0. 0.]	"[6.63905641e-18 0.00000000e+00 2.30231482e-19 1.33838301e-01
 4.12444366e-19 8.66161699e-01 5.25122596e-17]"	12.28574824333191
844	0.3420992331895537	[0.06999999999999999, 0.44999999999999984, 0.01]	[1. 0. 0.]	"[2.39012843e-16 3.31459452e-17 1.88198140e-16 1.32298734e-01
 5.31930428e-16 8.67701267e-01 8.55317924e-22]"	37.06938457489014
845	0.341499273092257	[0.06999999999999999, 0.44999999999999984, 0.02]	[9.99996854e-01 1.50822736e-16 5.07037766e-16]	"[1.12389235e-15 5.03126624e-16 5.55361992e-16 1.30589403e-01
 1.18047326e-15 8.69410597e-01 1.29382934e-19]"	13.734679460525513
846	0.34166831713156093	[0.06999999999999999, 0.45999999999999985, 0.0]	[9.99997334e-01 1.50984040e-15 3.45158274e-16]	[0.        0.        0.        0.1352155 0.        0.8647845 0.       ]	19.382992029190063
847	0.3410759669902746	[0.06999999999999999, 0.45999999999999985, 0.01]	[1. 0. 0.]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.33500164e-01
 0.00000000e+00 8.66499836e-01 3.91120634e-17]"	13.86141324043274
848	0.34034485707853923	[0.06999999999999999, 0.45999999999999985, 0.02]	[1.00000000e+00 1.51507530e-16 4.59257468e-16]	"[2.01452696e-16 1.58381887e-16 1.63115184e-16 1.31680576e-01
 0.00000000e+00 8.68319422e-01 3.98219084e-17]"	12.209901809692383
849	0.3406421612586812	[0.06999999999999999, 0.46999999999999986, 0.0]	[0.99999917 0.         0.        ]	"[3.15547285e-17 0.00000000e+00 2.28173424e-17 1.36426865e-01
 6.23618462e-16 8.63573132e-01 3.88184795e-16]"	12.742586612701416
850	0.3399191744837054	[0.06999999999999999, 0.46999999999999986, 0.01]	[0.99999824 0.         0.        ]	"[6.69327942e-16 3.79634571e-17 3.69121087e-16 1.34557645e-01
 4.17606192e-16 8.65442355e-01 0.00000000e+00]"	13.122563362121582
851	0.3390568566932538	[0.06999999999999999, 0.46999999999999986, 0.02]	[0.99999811 0.         0.        ]	"[1.29364617e-13 4.54615385e-14 0.00000000e+00 1.32568037e-01
 0.00000000e+00 8.67431963e-01 0.00000000e+00]"	18.117407083511353
852	0.33948299126158366	[0.06999999999999999, 0.47999999999999976, 0.0]	[1. 0. 0.]	"[5.60395900e-15 2.36912393e-15 5.69635441e-15 1.37476163e-01
 9.15199663e-14 8.62523836e-01 2.70561946e-13]"	13.260958194732666
853	0.3386293127684434	[0.06999999999999999, 0.47999999999999976, 0.01]	[1.00000000e+00 4.45768086e-16 0.00000000e+00]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.35440543e-01
 0.00000000e+00 8.64559457e-01 1.22772615e-16]"	14.699480772018433
854	0.3376356491238073	[0.06999999999999999, 0.47999999999999976, 0.02]	[9.99997878e-01 3.66293995e-16 4.59691352e-16]	"[6.49024623e-16 7.76782416e-16 3.04331840e-16 1.33292231e-01
 0.00000000e+00 8.66707769e-01 0.00000000e+00]"	15.213602781295776
855	0.33819126509373265	[0.06999999999999999, 0.48999999999999977, 0.0]	[9.99999402e-01 6.98114125e-16 4.01314763e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.38387257e-01
 0.00000000e+00 8.61612743e-01 4.49308104e-16]"	11.485564470291138
856	0.33720675636145125	[0.06999999999999999, 0.48999999999999977, 0.01]	[1. 0. 0.]	"[0.00000000e+00 1.72295558e-16 0.00000000e+00 1.36190711e-01
 0.00000000e+00 8.63809289e-01 2.72223288e-16]"	12.454657316207886
857	0.33608152764956734	[0.06999999999999999, 0.48999999999999977, 0.02]	[1. 0. 0.]	"[4.17124227e-17 8.98050086e-18 0.00000000e+00 1.33874052e-01
 1.77115642e-15 8.66125948e-01 5.56641716e-20]"	12.84971833229065
858	0.3367673561125866	[0.06999999999999999, 0.4999999999999998, 0.0]	[0.99999961 0.         0.        ]	"[2.47453721e-18 6.02013984e-19 3.89465860e-19 1.39135965e-01
 1.13392244e-18 8.60864035e-01 8.46675743e-19]"	26.65896773338318
859	0.33565179907438386	[0.06999999999999999, 0.4999999999999998, 0.01]	[0.99999924 0.         0.        ]	"[8.32427137e-17 1.39055358e-16 2.86483887e-17 1.36803684e-01
 5.60925973e-17 8.63196316e-01 6.40349507e-19]"	18.72452211380005
860	0.33439470366810814	[0.06999999999999999, 0.4999999999999998, 0.02]	[1.00000000e+00 0.00000000e+00 2.29984682e-16]	"[1.26741604e-14 1.70566429e-14 6.64881830e-15 1.34320276e-01
 7.30335048e-15 8.65679724e-01 2.30982792e-14]"	26.504175424575806
861	0.28830751471573207	[0.08, 0.1, 0.0]	[0.66418179 0.         0.        ]	"[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2410666e-01
 7.7589334e-01 3.7021456e-16]"	23.977048873901367
862	0.2935290072545048	[0.08, 0.1, 0.01]	[6.80968331e-01 0.00000000e+00 2.65415083e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.74290093e-16
 1.89425877e-01 8.10574123e-01 0.00000000e+00]"	15.395453453063965
863	0.29848888204078056	[0.08, 0.1, 0.02]	[0.69894765 0.         0.        ]	"[0.00000000e+00 0.00000000e+00 3.92872199e-17 0.00000000e+00
 1.57304170e-01 8.42695830e-01 0.00000000e+00]"	15.985958099365234
864	0.2936848658668915	[0.08, 0.11, 0.0]	[0.68739705 0.         0.        ]	"[5.76783682e-16 5.00537282e-16 6.70266088e-16 7.51464831e-16
 1.77376838e-01 8.22623162e-01 2.98217773e-16]"	33.902178049087524
865	0.298617610591548	[0.08, 0.11, 0.01]	[7.05776730e-01 1.25926763e-16 5.27110436e-16]	"[2.18230788e-17 9.20731831e-17 1.86785420e-22 2.15068316e-23
 1.46328932e-01 8.53671067e-01 0.00000000e+00]"	12.167056560516357
866	0.30330488019561624	[0.08, 0.11, 0.02]	[7.27719404e-01 1.63228086e-16 1.31133329e-16]	"[1.37440664e-16 0.00000000e+00 3.27719652e-17 1.14222690e-16
 1.15134479e-01 8.84865521e-01 0.00000000e+00]"	14.521186351776123
867	0.2987342008973614	[0.08, 0.12, 0.0]	[7.14273905e-01 7.54229244e-17 2.63014109e-16]	"[0.00000000e+00 1.84508393e-16 3.68911254e-16 0.00000000e+00
 1.33540841e-01 8.66459159e-01 0.00000000e+00]"	25.046236038208008
868	0.3033969497457635	[0.08, 0.12, 0.01]	[0.73681239 0.         0.        ]	"[0.         0.         0.         0.         0.10386562 0.89613438
 0.        ]"	15.393182516098022
869	0.30782807625141595	[0.08, 0.12, 0.02]	[0.7622701 0.        0.       ]	"[1.00416526e-14 4.34753195e-15 5.59256616e-15 9.39014273e-14
 7.68085415e-02 9.23191458e-01 3.28892943e-14]"	16.2226824760437
870	0.30347800125241897	[0.08, 0.13, 0.0]	[7.46370283e-01 6.81600336e-16 1.30734426e-16]	"[4.13530636e-16 2.46570182e-16 7.94171843e-17 1.08832306e-16
 9.29651512e-02 9.07034849e-01 1.49484232e-16]"	15.469578981399536
871	0.3078867370080525	[0.08, 0.13, 0.01]	[7.74964766e-01 1.25988046e-16 0.00000000e+00]	"[6.31411106e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.55238630e-02 9.34476137e-01 0.00000000e+00]"	16.018122673034668
872	0.3120757543166294	[0.08, 0.13, 0.02]	[8.12292462e-01 1.78168267e-16 0.00000000e+00]	"[0.00000000e+00 4.70564764e-17 0.00000000e+00 0.00000000e+00
 3.94177257e-02 9.60582274e-01 0.00000000e+00]"	17.489867448806763
873	0.30793537221746475	[0.08, 0.13999999999999999, 0.0]	[7.90298017e-01 5.98903427e-16 7.82308685e-16]	"[0.00000000e+00 5.55111512e-17 0.00000000e+00 0.00000000e+00
 5.36073875e-02 9.46392612e-01 0.00000000e+00]"	13.657461404800415
874	0.31210376133388645	[0.08, 0.13999999999999999, 0.01]	[0.83408919 0.         0.        ]	"[3.67679006e-16 5.55111512e-17 8.32667268e-17 1.59446404e-16
 2.82705696e-02 9.71729430e-01 1.65275085e-16]"	15.943184852600098
875	0.3160628160340565	[0.08, 0.13999999999999999, 0.02]	[0.91853377 0.         0.        ]	"[0.         0.         0.         0.         0.00498321 0.99501679
 0.        ]"	19.978847980499268
876	0.31212260799211605	[0.08, 0.14999999999999997, 0.0]	[8.58905265e-01 0.00000000e+00 7.88046097e-16]	"[1.11035008e-16 1.66538950e-16 1.11025885e-16 1.52132840e-16
 1.85488424e-02 9.81451158e-01 8.32667268e-17]"	31.35342311859131
877	0.3160637460166289	[0.08, 0.14999999999999997, 0.01]	[1.00000000e+00 1.68369355e-17 0.00000000e+00]	"[1.51734370e-15 1.26411542e-15 2.08802999e-15 7.51094293e-14
 2.67052929e-13 1.00000000e+00 7.32021800e-16]"	11.381913185119629
878	0.31983226281923444	[0.08, 0.14999999999999997, 0.02]	[1.00000000e+00 1.34586336e-16 3.20678970e-16]	"[2.72374891e-16 0.00000000e+00 8.73200983e-17 0.00000000e+00
 1.38779696e-15 1.00000000e+00 0.00000000e+00]"	10.550663471221924
879	0.31606374601673715	[0.08, 0.15999999999999998, 0.0]	[9.99997620e-01 0.00000000e+00 5.87912107e-16]	"[6.54664275e-18 0.00000000e+00 7.05531467e-17 0.00000000e+00
 0.00000000e+00 1.00000000e+00 3.43981428e-16]"	11.199870347976685
880	0.3198322628192346	[0.08, 0.15999999999999998, 0.01]	[0.99999765 0.         0.        ]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.20011262e-16
 0.00000000e+00 1.00000000e+00 5.54005994e-17]"	10.777748823165894
881	0.32344077829068824	[0.08, 0.15999999999999998, 0.02]	[1.00000000e+00 8.27342402e-17 0.00000000e+00]	"[1.15475032e-16 5.56581635e-21 1.31397493e-16 2.63422034e-05
 1.24541431e-16 9.99973658e-01 1.66533287e-16]"	15.983560800552368
882	0.31983226281923416	[0.08, 0.16999999999999998, 0.0]	[1.00000000e+00 3.36719683e-17 0.00000000e+00]	"[2.65952193e-16 1.80857142e-16 2.33055108e-16 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.42584693e-15]"	12.132111072540283
883	0.32343496958272233	[0.08, 0.16999999999999998, 0.01]	[1.00000000e+00 3.12416315e-16 1.70484522e-16]	"[1.29135299e-15 2.33707420e-15 2.30224214e-15 3.24466789e-03
 9.99973223e-13 9.96755332e-01 2.38934779e-16]"	12.041186809539795
884	0.326858843924748	[0.08, 0.16999999999999998, 0.02]	[0.99999477 0.         0.        ]	"[3.46474913e-19 3.46474913e-19 0.00000000e+00 7.44174798e-03
 0.00000000e+00 9.92558252e-01 8.45387461e-16]"	15.533531904220581
885	0.3234178860130974	[0.08, 0.17999999999999997, 0.0]	[1.00000000e+00 1.55132643e-16 1.60875955e-16]	"[0.00000000e+00 0.00000000e+00 2.76963574e-17 6.50512910e-03
 4.55432960e-17 9.93494871e-01 3.52052486e-17]"	31.804675102233887
886	0.3268275237228582	[0.08, 0.17999999999999997, 0.01]	[9.99999318e-01 0.00000000e+00 1.07479497e-16]	"[7.16659427e-17 7.93128283e-17 4.86291083e-17 1.06447030e-02
 8.65512619e-17 9.89355297e-01 4.41326279e-17]"	21.173506498336792
887	0.3300625002975657	[0.08, 0.17999999999999997, 0.02]	[1.00000000e+00 3.73508878e-16 1.07692883e-16]	"[3.47343074e-16 2.26406316e-16 1.99219759e-16 1.44810583e-02
 0.00000000e+00 9.85518942e-01 1.70888057e-17]"	12.810549974441528
888	0.3267850887425091	[0.08, 0.18999999999999995, 0.0]	[1.00000000e+00 3.39520049e-16 0.00000000e+00]	"[2.02698097e-15 1.65032952e-16 1.59428786e-16 1.38276805e-02
 1.21057642e-15 9.86172320e-01 1.51872401e-16]"	15.688560247421265
889	0.3300073485747622	[0.08, 0.18999999999999995, 0.01]	[9.99993491e-01 0.00000000e+00 5.39335981e-17]	"[1.09282150e-17 0.00000000e+00 0.00000000e+00 1.76014762e-02
 0.00000000e+00 9.82398524e-01 0.00000000e+00]"	24.00146985054016
890	0.33305932722388903	[0.08, 0.18999999999999995, 0.02]	[1. 0. 0.]	"[0.00000000e+00 0.00000000e+00 3.34782758e-16 2.11064788e-02
 1.44962768e-14 9.78893521e-01 0.00000000e+00]"	16.1229510307312
891	0.3299412245934907	[0.08, 0.19999999999999996, 0.0]	[1.00000000e+00 9.07263074e-17 3.84109737e-16]	"[0.         0.         0.         0.02074575 0.         0.97925425
 0.        ]"	19.812853574752808
892	0.3329818716610897	[0.08, 0.19999999999999996, 0.01]	[1.00000000e+00 4.12073714e-16 4.32946587e-16]	"[1.74308446e-19 8.10917879e-17 2.64030542e-17 2.41807830e-02
 7.15040684e-16 9.75819220e-01 1.53080716e-16]"	28.10394597053528
893	0.33585610095496843	[0.08, 0.19999999999999996, 0.02]	[1.00000000e+00 5.17562991e-17 3.25253393e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.73863142e-02
 0.00000000e+00 9.72613686e-01 9.62918491e-17]"	12.910532236099243
894	0.3328935766587895	[0.08, 0.20999999999999996, 0.0]	[9.99999675e-01 0.00000000e+00 2.16828285e-16]	"[0.00000000e+00 8.36016645e-17 5.55111512e-17 2.73237945e-02
 1.70943817e-17 9.72676206e-01 0.00000000e+00]"	15.130579471588135
895	0.3357577446696295	[0.08, 0.20999999999999996, 0.01]	[1. 0. 0.]	"[2.36838400e-18 0.00000000e+00 0.00000000e+00 3.03693383e-02
 0.00000000e+00 9.69630662e-01 0.00000000e+00]"	12.769958972930908
896	0.33845890498303205	[0.08, 0.20999999999999996, 0.02]	[1. 0. 0.]	"[5.75027361e-17 2.26464604e-17 5.84066706e-17 3.32784779e-02
 5.64732235e-15 9.66721522e-01 1.23588766e-16]"	13.468231201171875
897	0.33564867027868717	[0.08, 0.21999999999999995, 0.0]	[1.00000000e+00 1.60373797e-16 2.17513263e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.33426398e-02
 0.00000000e+00 9.66657360e-01 3.39227454e-16]"	12.546551704406738
898	0.338340939349331	[0.08, 0.21999999999999995, 0.01]	[1.00000000e+00 0.00000000e+00 1.63389958e-16]	"[4.44015005e-16 5.55117243e-17 8.32584606e-17 3.63196747e-02
 2.92121875e-21 9.63680324e-01 5.55111512e-17]"	11.674885511398315
899	0.340873226579169	[0.08, 0.21999999999999995, 0.02]	[9.99998620e-01 1.16436970e-16 2.72683409e-16]	"[1.65772896e-17 1.52912218e-16 2.29602754e-16 3.88757640e-02
 9.47477455e-18 9.61124236e-01 4.81675290e-17]"	11.724727392196655
900	0.3382123535415601	[0.08, 0.22999999999999995, 0.0]	[9.99997116e-01 8.16053519e-16 2.18195943e-16]	"[0.00000000e+00 1.63874605e-16 7.36798050e-17 3.93041352e-02
 1.27517320e-16 9.60695865e-01 5.73725036e-17]"	17.5339937210083
901	0.34073684439691504	[0.08, 0.22999999999999995, 0.01]	[1. 0. 0.]	"[6.42467560e-16 2.55184032e-16 4.66440435e-16 4.18698851e-02
 4.83707132e-14 9.58130115e-01 0.00000000e+00]"	12.320643424987793
902	0.34310402647414195	[0.08, 0.22999999999999995, 0.02]	[0.99999705 0.         0.        ]	"[0.         0.         0.         0.04418456 0.         0.95581544
 0.        ]"	13.90520977973938
903	0.34058994130667086	[0.08, 0.23999999999999994, 0.0]	[9.99993597e-01 7.21683466e-16 0.00000000e+00]	"[2.59689257e-15 1.49975499e-12 6.02760949e-15 4.48522779e-02
 4.86748815e-13 9.55147722e-01 0.00000000e+00]"	16.923349857330322
904	0.342950340298615	[0.08, 0.23999999999999994, 0.01]	[1.00000000e+00 7.27118725e-18 0.00000000e+00]	"[4.68683839e-19 3.55742605e-17 3.24585508e-19 4.71469771e-02
 2.46019815e-19 9.52853022e-01 2.54300450e-19]"	13.379982948303223
905	0.3451558061270945	[0.08, 0.23999999999999994, 0.02]	[1. 0. 0.]	"[0.00000000e+00 0.00000000e+00 2.60517587e-17 4.92462539e-02
 0.00000000e+00 9.50753746e-01 0.00000000e+00]"	13.206212759017944
906	0.34278622158307076	[0.08, 0.24999999999999992, 0.0]	[1.00000000e+00 4.43139251e-16 0.00000000e+00]	"[3.41112793e-14 4.10583017e-14 7.17276500e-14 5.01083257e-02
 5.52377525e-12 9.49891674e-01 1.07967848e-16]"	13.256813049316406
907	0.3449858530919738	[0.08, 0.24999999999999992, 0.01]	[1.00000000e+00 5.48549718e-16 2.19686717e-16]	"[0.00000000e+00 2.03545406e-17 0.00000000e+00 5.21490845e-02
 0.00000000e+00 9.47850915e-01 0.00000000e+00]"	13.235339403152466
908	0.3470326582771527	[0.08, 0.24999999999999992, 0.02]	[1. 0. 0.]	"[0.00000000e+00 1.33077851e-17 0.00000000e+00 5.40161479e-02
 1.11016563e-15 9.45983852e-01 4.43206817e-17]"	11.264098405838013
909	0.3448055498159656	[0.08, 0.2599999999999999, 0.0]	[9.99999073e-01 6.10988103e-17 0.00000000e+00]	"[1.60802892e-14 1.51416695e-14 1.83285615e-14 5.50819411e-02
 5.05501600e-13 9.44918058e-01 1.79745491e-16]"	13.870492696762085
910	0.3468474129012215	[0.08, 0.2599999999999999, 0.01]	[1.00000000e+00 4.43029151e-16 3.30358763e-16]	"[5.51954751e-16 1.35091648e-16 4.22426142e-16 5.68526396e-02
 1.24792286e-14 9.43147360e-01 0.00000000e+00]"	12.585508346557617
911	0.34873831379813036	[0.08, 0.2599999999999999, 0.02]	[1.00000000e+00 1.69244861e-16 0.00000000e+00]	"[3.01977673e-16 1.24130966e-16 3.39376589e-16 5.84982570e-02
 9.60498710e-16 9.41501743e-01 0.00000000e+00]"	14.807904481887817
912	0.3466518907663143	[0.08, 0.2699999999999999, 0.0]	[1. 0. 0.]	"[3.22889720e-17 2.75515926e-16 3.31062044e-17 5.97957761e-02
 0.00000000e+00 9.40204224e-01 0.00000000e+00]"	19.115823984146118
913	0.34853869395108156	[0.08, 0.2699999999999999, 0.01]	[9.99997624e-01 1.67696983e-16 0.00000000e+00]	"[5.41501040e-18 1.11022302e-16 0.00000000e+00 6.13528829e-02
 0.00000000e+00 9.38647117e-01 5.55111512e-17]"	15.663158178329468
914	0.3502761836122569	[0.08, 0.2699999999999999, 0.02]	[1. 0. 0.]	"[1.24788590e-16 2.31668802e-16 1.30010684e-16 6.27324439e-02
 1.25737126e-16 9.37267556e-01 1.29994602e-16]"	14.468419790267944
915	0.34832886448664846	[0.08, 0.2799999999999999, 0.0]	[9.99998611e-01 5.56620413e-16 0.00000000e+00]	"[7.31566231e-17 4.20868355e-17 0.00000000e+00 6.42692501e-02
 2.01307144e-18 9.35730750e-01 0.00000000e+00]"	31.905781269073486
916	0.3500630555437605	[0.08, 0.2799999999999999, 0.01]	[0.99999668 0.         0.        ]	"[4.58353607e-16 1.58331144e-16 7.98499277e-17 6.56108927e-02
 0.00000000e+00 9.34389107e-01 2.34319326e-16]"	14.058576583862305
917	0.35164938585215044	[0.08, 0.2799999999999999, 0.02]	[1.00000000e+00 2.23695366e-16 6.64258176e-16]	"[1.27567519e-15 9.50527726e-16 5.43618786e-17 6.67909397e-02
 1.59036132e-15 9.33209060e-01 1.25902987e-15]"	22.390924215316772
918	0.3498397798393617	[0.08, 0.2899999999999999, 0.0]	[1.00000000e+00 2.23516904e-16 1.10812206e-16]	"[1.05897712e-16 3.44352399e-20 7.76455576e-20 6.84934168e-02
 2.40926687e-19 9.31506582e-01 0.00000000e+00]"	12.596458673477173
919	0.35142357174407335	[0.08, 0.2899999999999999, 0.01]	[9.99999952e-01 0.00000000e+00 4.43522790e-16]	"[5.41646268e-18 3.01576779e-18 3.52341969e-18 6.96362676e-02
 3.05835708e-16 9.30363732e-01 1.74755025e-16]"	12.763773202896118
920	0.35286077743404765	[0.08, 0.2899999999999999, 0.02]	[1.00000000e+00 5.03691636e-16 2.21877663e-16]	"[0.00000000e+00 2.44360803e-17 0.00000000e+00 7.06047016e-02
 0.00000000e+00 9.29395298e-01 1.00496729e-17]"	12.46291708946228
921	0.3511876670877139	[0.08, 0.29999999999999993, 0.0]	[1. 0. 0.]	"[3.93109042e-16 0.00000000e+00 5.18421621e-17 7.24357486e-02
 0.00000000e+00 9.27564251e-01 4.95573817e-20]"	12.217351913452148
922	0.35262305984982123	[0.08, 0.29999999999999993, 0.01]	[1.00000000e+00 0.00000000e+00 3.33325831e-16]	"[2.49549056e-16 2.49549056e-16 1.95003020e-16 7.34224950e-02
 3.20660998e-16 9.26577505e-01 2.65827742e-16]"	13.00791049003601
